duration,serializeType,applicationCpuLoad,swapUseMemory,concurrentlyMonitoringCount,systemCpuLoad,systemUseMemory,rowsCount,applicationUseMemory,columnsCount,freeMemory
1428,1,0.022894149603071293,0,1,0.03806285178236398,9676886016,5400,3698851840,25,3259248640
1328,1,0.0278941691463592,0,1,0.0400741021188022,9677254656,5500,3698851840,25,3258880000
1482,1,0.030137858092460626,0,1,0.04525948052913466,9677070336,5600,3698851840,25,3259064320
1504,1,0.024800027286252004,0,1,0.04335857212389624,9677312000,5700,3698851840,25,3258822656
1715,1,0.013971605008734301,0,1,0.02812759534986459,9677434880,5800,3698851840,25,3258699776
1347,1,0.018117759910529867,0,1,0.032029032836646903,9677283328,5900,3698851840,25,3258851328
1909,1,0.016798531536571414,0,1,0.029544041851715136,9678548992,6000,3698851840,25,3257585664
1312,1,0.017073729116412042,0,1,0.03508147499843047,9678540800,6100,3698851840,25,3257593856
2360,1,0.011031483235015615,0,1,0.059916464247835144,9678929920,6200,3698851840,25,3257204736
1733,1,0.025800009409160853,0,1,0.043177144954605465,9678884864,6300,3698851840,25,3257249792
8062,1,0.004760844570991704,0,1,0.023735900133501228,9679347712,6400,3698851840,25,3256786944
1582,1,0.023149965445793817,0,1,0.04088587576253429,9679081472,6500,3698851840,25,3257053184
1501,1,0.026979602636263048,0,1,0.04015490450762496,9678872576,6600,3698851840,25,3257262080
1520,1,0.017486502373955794,0,1,0.03991472629378701,9679011840,6700,3698851840,25,3257122816
1550,1,0.02030327309890215,0,1,0.040845161378035184,9678606336,6800,3698851840,25,3257528320
1805,1,0.016965733346779793,0,1,0.030436843352898344,9679179776,6900,3698851840,25,3256954880
1719,1,0.017356259759179208,0,1,0.030786249655491392,9679077376,7000,3698851840,25,3257057280
1861,1,0.015090451411176512,0,1,0.035220964552301524,9679110144,7100,3698851840,25,3257024512
2132,1,0.027637954111531346,0,1,0.05448447661562518,9679339520,7200,3698851840,25,3256795136
1736,1,0.02039211243399305,0,1,0.03568270905923345,9679323136,7300,3698851840,25,3256811520
1777,1,0.016494544581434824,0,1,0.03908719583262266,9679097856,7400,3698851840,25,3257036800
1692,1,0.017913013864170674,0,1,0.03229482587925063,9679171584,7500,3698851840,25,3256963072
1665,1,0.05374285783741827,0,1,0.07285464371338192,9678917632,7600,3698851840,25,3257217024
1706,1,0.03014310222162434,0,1,0.04771115481280697,9679462400,7700,3698851840,25,3256672256
1716,1,0.026529747110594304,0,1,0.046009915830628405,9679286272,7800,3698851840,25,3256848384
2131,1,0.05662464609841219,0,1,0.07108243775912228,9679151104,7900,3698851840,25,3256983552
1943,1,0.026404412636761805,0,1,0.04241959782717164,9678708736,8000,3698851840,25,3257425920
1924,1,0.027699207304470463,0,1,0.040982279942485336,9678954496,8100,3698851840,25,3257180160
2012,1,0.05528742300645382,0,1,0.06899186091373878,9679089664,8200,3698851840,25,3257044992
1900,1,0.030092960179670527,0,1,0.042300246079824626,9678790656,8300,3698851840,25,3257344000
1918,1,0.025915731465899358,0,1,0.040496761032760606,9678909440,8400,3698851840,25,3257225216
1904,1,0.06224017634589672,0,1,0.07851906512091682,9678995456,8500,3698851840,25,3257139200
6447,1,0.007957936122423128,0,1,0.03613479279364816,9722429440,8600,3698851840,25,3213705216
1818,1,0.023398650274932244,0,1,0.03985786193949319,9722605568,8700,3698851840,25,3213529088
2034,1,0.05185862391336706,0,1,0.07104248591603005,9680375808,8800,3698851840,25,3255758848
2149,1,0.01978930787313492,0,1,0.043172712235174444,9680056320,8900,3698851840,25,3256078336
2031,1,0.02887723606247998,0,1,0.0471064964905539,9679777792,9000,3698851840,25,3256356864
2011,1,0.06258411633183608,0,1,0.08078288421035533,9679626240,9100,3698851840,25,3256508416
2204,1,0.025760587528517998,0,1,0.035585581531829294,9679769600,9200,3698851840,25,3256365056
2018,1,0.02886802583040793,0,1,0.040537886236105804,9680031744,9300,3698851840,25,3256102912
2002,1,0.057925427239311655,0,1,0.07275531126507861,9691512832,9400,3698851840,25,3244621824
2106,1,0.024417472930907774,0,1,0.05149250444930061,9691734016,9500,3698851840,25,3244400640
2124,1,0.023304823529835834,0,1,0.04591883088210494,9691553792,9600,3698851840,25,3244580864
3775,1,0.03291856171070709,0,1,0.04832785489545905,9679978496,9700,3698851840,25,3256156160
2549,1,0.025605188515149088,0,1,0.03875070436520634,9680224256,9800,3698851840,25,3255910400
2435,1,0.020484426580371192,0,1,0.03328582241982149,9680347136,9900,3698851840,25,3255787520
2052,1,0.0488245565756405,0,1,0.06419925720775617,9680625664,10000,3698851840,25,3255508992
2203,1,0.026434614771660016,0,1,0.04865145066692632,9680236544,10100,3698851840,25,3255898112
9755,1,0.0074510032054131295,0,1,0.026168266913205396,9680510976,10200,3698851840,25,3255623680
2193,1,0.060947738108175394,0,1,0.07909003899243221,9680953344,10300,3698851840,25,3255181312
2608,1,0.022355547349951835,0,1,0.0371820004432142,9678770176,10400,3698851840,25,3257364480
2218,1,0.0226769919710675,0,1,0.039864212407368635,9678635008,10500,3698851840,25,3257499648
2278,1,0.050682972408188476,0,1,0.06444875990454577,9678798848,10600,3698851840,25,3257335808
2633,1,0.025497309360869663,0,1,0.04130199976366458,9678770176,10700,3698851840,25,3257364480
3237,1,0.01975148906350402,0,1,0.060576785676256586,9678561280,10800,3698851840,25,3257573376
2679,1,0.01926644179309246,0,1,0.03417927685193411,9678839808,10900,3698851840,25,3257294848
2397,1,0.028653368611123105,0,1,0.04723034282051389,9678774272,11000,3698851840,25,3257360384
193,1,0.009519492293744334,0,1,0.03535811423390753,9678348288,100,3698851840,30,3257786368
345,1,0.19491525423728812,0,1,0.2033898305084746,9678381056,200,3698851840,30,3257753600
498,1,0.1641518737672584,0,1,0.1720414201183432,9678635008,300,3698851840,30,3257499648
820,1,0.03361065680627652,0,1,0.05323721823224063,9678602240,400,3698851840,30,3257532416
296,1,0.060126582278481014,0,1,0.07927620902304447,9678127104,500,3698851840,30,3258007552
385,1,0.028089887640449437,0,1,0.04974551041966772,9677910016,600,3698851840,30,3258224640
345,1,0.09513274336283187,0,1,0.12013274336283186,9677824000,700,3698851840,30,3258310656
626,1,0.12236557394785243,0,1,0.14219679757654444,9678225408,800,3698851840,30,3257909248
540,1,0.0481258563319632,0,1,0.05994079076140145,9678376960,900,3698851840,30,3257757696
725,1,0.028677803971348264,0,1,0.051070206905958114,9678213120,1000,3698851840,30,3257921536
683,1,0.014500777000777001,0,1,0.02916666666666667,9678254080,1100,3698851840,30,3257880576
746,1,0.03038204418446754,0,1,0.05341392661991189,9678319616,1200,3698851840,30,3257815040
993,1,0.02765431108258451,0,1,0.03823678861788618,9677926400,1300,3698851840,30,3258208256
711,1,0.02138960205391528,0,1,0.03150727428326915,9678381056,1400,3698851840,30,3257753600
950,1,0.01908903957314362,0,1,0.037210926174957616,9678286848,1500,3698851840,30,3257847808
903,1,0.02654008549051254,0,1,0.03642341413099536,9678553088,1600,3698851840,30,3257581568
612,1,0.03265887784080507,0,1,0.06023153376012234,9678213120,1700,3698851840,30,3257921536
751,1,0.035394585680824896,0,1,0.048351794653317716,9678168064,1800,3698851840,30,3257966592
1030,1,0.04458804207843499,0,1,0.054272185216817016,9678557184,1900,3698851840,30,3257577472
644,1,0.03113617376775272,0,1,0.0448605252969823,9678467072,2000,3698851840,30,3257667584
714,1,0.0520748987854251,0,1,0.06956863992497002,9678127104,2100,3698851840,30,3258007552
904,1,0.02525936032647442,0,1,0.04982553128029358,9678364672,2200,3698851840,30,3257769984
821,1,0.022098459483142912,0,1,0.03918795769773365,9678577664,2300,3698851840,30,3257556992
1097,1,0.014192307692307693,0,1,0.030638381943259997,9678188544,2400,3698851840,30,3257946112
847,1,0.038845839170241425,0,1,0.05290455769549846,9678573568,2500,3698851840,30,3257561088
906,1,0.03649740309302083,0,1,0.0579865366017263,9678381056,2600,3698851840,30,3257753600
814,1,0.026766091051805337,0,1,0.05404270526221745,9678561280,2700,3698851840,30,3257573376
947,1,0.02948517895231787,0,1,0.04469426111500633,9678643200,2800,3698851840,30,3257491456
1029,1,0.027384117443070167,0,1,0.05406682959856003,9678647296,2900,3698851840,30,3257487360
7093,1,0.005791371936652955,0,1,0.012010602974093355,9679126528,3000,3698851840,30,3257008128
972,1,0.02174448728872188,0,1,0.050557091428024364,9679417344,3100,3698851840,30,3256717312
1399,1,0.01923473852359275,0,1,0.04013439555129856,9679736832,3200,3698851840,30,3256397824
1113,1,0.018831908831908835,0,1,0.02556587946831849,9679544320,3300,3698851840,30,3256590336
1346,1,0.018923099258465113,0,1,0.045495324458739085,9679380480,3400,3698851840,30,3256754176
1303,1,0.029716194423365448,0,1,0.04060052332653472,9679159296,3500,3698851840,30,3256975360
1113,1,0.015077824009862845,0,1,0.036731673488718246,9678495744,3600,3698851840,30,3257638912
1255,1,0.015755835074016893,0,1,0.03820366625244675,9678979072,3700,3698851840,30,3257155584
1347,1,0.0326370129239141,0,1,0.05696239432513848,9679007744,3800,3698851840,30,3257126912
1129,1,0.015864058324397926,0,1,0.02291980043190111,9678823424,3900,3698851840,30,3257311232
1071,1,0.023224307345411074,0,1,0.04196577614566407,9679319040,4000,3698851840,30,3256815616
1197,1,0.02104468025818973,0,1,0.04050301420510899,9679216640,4100,3698851840,30,3256918016
1212,1,0.022901349795370948,0,1,0.046791582281545584,9679233024,4200,3698851840,30,3256901632
1249,1,0.019692577514448764,0,1,0.04053516429276652,9679200256,4300,3698851840,30,3256934400
1404,1,0.025951575126610994,0,1,0.050476397391276955,9679466496,4400,3698851840,30,3256668160
1212,1,0.03132113928006097,0,1,0.04409919348943739,9679007744,4500,3698851840,30,3257126912
1553,1,0.022427310028745016,0,1,0.0442101343778173,9710043136,4600,3698851840,30,3226091520
1436,1,0.02623293515566488,0,1,0.03954948562075151,9709793280,4700,3698851840,30,3226341376
1229,1,0.023256241448682425,0,1,0.045595977376587334,9709809664,4800,3698851840,30,3226324992
1478,1,0.01876950215141069,0,1,0.03911624022849617,9709973504,4900,3698851840,30,3226161152
1951,1,0.027034429129297967,0,1,0.04541896825233108,9680076800,5000,3698851840,30,3256057856
1415,1,0.0162195086359796,0,1,0.032270391157120444,9680191488,5100,3698851840,30,3255943168
1353,1,0.025872345393104502,0,1,0.051767958566452256,9679601664,5200,3698851840,30,3256532992
1510,1,0.024932282643311675,0,1,0.05128256732714861,9679777792,5300,3698851840,30,3256356864
1315,1,0.016411194144690017,0,1,0.03623770721448342,9679577088,5400,3698851840,30,3256557568
1754,1,0.022819971650777288,0,1,0.03898202969345457,9679818752,5500,3698851840,30,3256315904
2232,1,0.02194210468175448,0,1,0.038437593790389156,9679773696,5600,3698851840,30,3256360960
1728,1,0.020435774161735698,0,1,0.03240211945652846,9680027648,5700,3698851840,30,3256107008
3382,1,0.012112068784601113,0,1,0.024267556048057047,9679958016,5800,3698851840,30,3256176640
1704,1,0.03040536386093146,0,1,0.05202289611941316,9679585280,5900,3698851840,30,3256549376
1614,1,0.017759125769395347,0,1,0.036931506899414476,9679704064,6000,3698851840,30,3256430592
1755,1,0.02583591659730941,0,1,0.04541096724697122,9679560704,6100,3698851840,30,3256573952
1696,1,0.022496007792071726,0,1,0.04264099540293288,9679527936,6200,3698851840,30,3256606720
1994,1,0.07919730746363174,0,1,0.09570649964401318,9680130048,6300,3698851840,30,3256004608
1849,1,0.016122905538331678,0,1,0.0368906228594717,9680584704,6400,3698851840,30,3255549952
1720,1,0.01713868609436241,0,1,0.03528801547006956,9680801792,6500,3698851840,30,3255332864
1733,1,0.055593798019456214,0,1,0.07512285485128539,9680789504,6600,3698851840,30,3255345152
1703,1,0.02807836021250655,0,1,0.046223191893923606,9680609280,6700,3698851840,30,3255525376
1715,1,0.029292330984024555,0,1,0.05030692233119452,9680490496,6800,3698851840,30,3255644160
2001,1,0.019777770435413136,0,1,0.06265647165657391,9680556032,6900,3698851840,30,3255578624
1893,1,0.03171824865879319,0,1,0.04890129021556946,9680691200,7000,3698851840,30,3255443456
2119,1,0.016048886252437188,0,1,0.02830597248280175,9680543744,7100,3698851840,30,3255590912
1847,1,0.05182136573267073,0,1,0.07246306338523857,9680637952,7200,3698851840,30,3255496704
2155,1,0.02417651353965717,0,1,0.04713723744889056,9680252928,7300,3698851840,30,3255881728
1830,1,0.02204443943797188,0,1,0.04163967408840031,9680297984,7400,3698851840,30,3255836672
1889,1,0.042193221253479504,0,1,0.05470546681880414,9680367616,7500,3698851840,30,3255767040
2104,1,0.020727371673253708,0,1,0.036694444649241854,9680617472,7600,3698851840,30,3255517184
2014,1,0.020425484285389862,0,1,0.07501503064793,9680752640,7700,3698851840,30,3255382016
2058,1,0.04852197852773035,0,1,0.06992872729042886,9680908288,7800,3698851840,30,3255226368
3914,1,0.010244657545915331,0,1,0.04343816932052489,9680715776,7900,3698851840,30,3255418880
2118,1,0.0244433167911788,0,1,0.047251730765922734,9680560128,8000,3698851840,30,3255574528
2186,1,0.040256675333684,0,1,0.06029742554224996,9680494592,8100,3698851840,30,3255640064
2525,1,0.027535022117083297,0,1,0.039563030918023906,9680474112,8200,3698851840,30,3255660544
3037,1,0.01444439749395889,0,1,0.026778211935917628,9680543744,8300,3698851840,30,3255590912
2177,1,0.02266829991320401,0,1,0.04076157647860631,9680609280,8400,3698851840,30,3255525376
2495,1,0.018983366953421104,0,1,0.033750302318661586,9680973824,8500,3698851840,30,3255160832
2235,1,0.059404199090664675,0,1,0.08166964239951452,9681076224,8600,3698851840,30,3255058432
2298,1,0.023016402135132,0,1,0.033245176445820715,9680801792,8700,3698851840,30,3255332864
2205,1,0.025873040642566174,0,1,0.03992771401112133,9681301504,8800,3698851840,30,3254833152
2260,1,0.02768707960180457,0,1,0.045006646647249716,9681674240,8900,3698851840,30,3254460416
2514,1,0.025049617859905404,0,1,0.04402260221844153,9681416192,9000,3698851840,30,3254718464
2495,1,0.06055089893779053,0,1,0.0824621487672054,9680703488,9100,3698851840,30,3255431168
2393,1,0.029273853300607236,0,1,0.047900178532641995,9680994304,9200,3698851840,30,3255140352
2315,1,0.024939147063160957,0,1,0.05152509850526787,9681055744,9300,3698851840,30,3255078912
2459,1,0.029417016197082146,0,1,0.047489867465750846,9680564224,9400,3698851840,30,3255570432
8431,1,0.008654585320891212,0,1,0.03278196646116575,9715445760,9500,3698851840,30,3220688896
2599,1,0.06128826369718866,0,1,0.07808954375678005,9681928192,9600,3698851840,30,3254206464
2494,1,0.026074997613976664,0,1,0.03991299406669671,9682292736,9700,3698851840,30,3253841920
2504,1,0.02399830689893771,0,1,0.04393484356850377,9682001920,9800,3698851840,30,3254132736
2652,1,0.023801792234810985,0,1,0.03570571888380443,9681108992,9900,3698851840,30,3255025664
2700,1,0.026341771599849934,0,1,0.04081834956266957,9681104896,10000,3698851840,30,3255029760
2530,1,0.055939773543801384,0,1,0.0678395000404372,9680977920,10100,3698851840,30,3255156736
2824,1,0.024539243098815323,0,1,0.04221823282108467,9680826368,10200,3698851840,30,3255308288
2636,1,0.020778256172351166,0,1,0.03155132540883504,9680826368,10300,3698851840,30,3255308288
2680,1,0.023917628280490853,0,1,0.04587402203180261,9681674240,10400,3698851840,30,3254460416
2700,1,0.026033500361201174,0,1,0.03891970473852068,9681911808,10500,3698851840,30,3254222848
2614,1,0.06023066574911434,0,1,0.07766859376191147,9682055168,10600,3698851840,30,3254079488
3027,1,0.02476310558298855,0,1,0.03977492644164412,9682018304,10700,3698851840,30,3254116352
2760,1,0.04802095655920006,0,1,0.06716725085989639,9681858560,10800,3698851840,30,3254276096
3701,1,0.01905935743340331,0,1,0.05787892381978701,9681747968,10900,3698851840,30,3254386688
2753,1,0.05758341743681758,0,1,0.07288306079673199,9682128896,11000,3698851840,30,3254005760
422,1,0.037999224505622334,0,1,0.059325319891430785,9681809408,100,3698851840,35,3254325248
335,1,0.1504424778761062,0,1,0.16294247787610622,9681809408,200,3698851840,35,3254325248
323,1,0.12844202898550725,0,1,0.15181159420289855,9681682432,300,3698851840,35,3254452224
292,1,0.06916666666666667,0,1,0.0825,9681690624,400,3698851840,35,3254444032
281,1,0.05343567251461988,0,1,0.08055555555555555,9681518592,500,3698851840,35,3254616064
441,1,0.060882800608828,0,1,0.09568916165008802,9681608704,600,3698851840,35,3254525952
699,1,0.06061115783571629,0,1,0.07831043827679657,9681436672,700,3698851840,35,3254697984
419,1,0.043753862977226256,0,1,0.06586197879522655,9681489920,800,3698851840,35,3254644736
494,1,0.02800751879699248,0,1,0.039873693379790943,9681457152,900,3698851840,35,3254677504
486,1,0.024770983053855028,0,1,0.03707634637565434,9681555456,1000,3698851840,35,3254579200
647,1,0.0340515701279222,0,1,0.052163977338950826,9681625088,1100,3698851840,35,3254509568
900,1,0.030041541669448644,0,1,0.042791983702363735,9681584128,1200,3698851840,35,3254550528
612,1,0.0367948717948718,0,1,0.055229831144465294,9681362944,1300,3698851840,35,3254771712
486,1,0.02160507977260224,0,1,0.04583307342024827,9681588224,1400,3698851840,35,3254546432
942,1,0.057114404079031234,0,1,0.07697302548477757,9681862656,1500,3698851840,35,3254272000
731,1,0.019018856451679934,0,1,0.041869935524338174,9681883136,1600,3698851840,35,3254251520
721,1,0.023426598310246478,0,1,0.040036823485389665,9681477632,1700,3698851840,35,3254657024
795,1,0.02043055814242255,0,1,0.030205811138014533,9681776640,1800,3698851840,35,3254358016
845,1,0.018853127771796905,0,1,0.03674686185731675,9681555456,1900,3698851840,35,3254579200
898,1,0.03628178226061605,0,1,0.05688829330742927,9681838080,2000,3698851840,35,3254296576
1918,1,0.011717261258962943,0,1,0.02788920175534633,9682063360,2100,3698851840,35,3254071296
947,1,0.017882161947715695,0,1,0.03320334064653601,9681653760,2200,3698851840,35,3254480896
899,1,0.036917178866331404,0,1,0.05080089402123301,9681711104,2300,3698851840,35,3254423552
811,1,0.01997990628491387,0,1,0.033463302245455545,9682288640,2400,3698851840,35,3253846016
951,1,0.03274525112985982,0,1,0.047052700826620567,9682489344,2500,3698851840,35,3253645312
1324,1,0.0395150987224158,0,1,0.05370551143336766,9682341888,2600,3698851840,35,3253792768
926,1,0.023504142736088883,0,1,0.0437834859958483,9682395136,2700,3698851840,35,3253739520
969,1,0.02986023845854651,0,1,0.035953721987852676,9682538496,2800,3698851840,35,3253596160
1097,1,0.03294195505241024,0,1,0.054666641881182816,9682808832,2900,3698851840,35,3253325824
1112,1,0.020706973857769605,0,1,0.0344590898640383,9683374080,3000,3698851840,35,3252760576
1147,1,0.017555664302824646,0,1,0.03435748990230808,9682968576,3100,3698851840,35,3253166080
1309,1,0.019553690942845495,0,1,0.027429888335559618,9681911808,3200,3698851840,35,3254222848
1317,1,0.021010911424903727,0,1,0.03491809573966185,9682071552,3300,3698851840,35,3254063104
1351,1,0.017221481297296753,0,1,0.0413341597875465,9682112512,3400,3698851840,35,3254022144
1521,1,0.029202508498626167,0,1,0.053286328519848956,9682214912,3500,3698851840,35,3253919744
1124,1,0.023624998358498194,0,1,0.0435973456617367,9682411520,3600,3698851840,35,3253723136
1375,1,0.02503249259518273,0,1,0.03722176043095909,9682366464,3700,3698851840,35,3253768192
1399,1,0.02284046320000904,0,1,0.04303869490475882,9682591744,3800,3698851840,35,3253542912
1114,1,0.01509102355881411,0,1,0.03397437131435245,9682362368,3900,3698851840,35,3253772288
1450,1,0.019031676825199094,0,1,0.03713792708065444,9682554880,4000,3698851840,35,3253579776
1499,1,0.016098219552584413,0,1,0.030989899075651202,9682530304,4100,3698851840,35,3253604352
8552,1,0.004175145278519104,0,1,0.02060459356339607,9682259968,4200,3698851840,35,3253874688
1350,1,0.01788667754965494,0,1,0.0911260595601751,9682710528,4300,3698851840,35,3253424128
1722,1,0.026770334090984442,0,1,0.042405479577298746,9682817024,4400,3698851840,35,3253317632
1630,1,0.018643577911870598,0,1,0.035129499326055996,9683324928,4500,3698851840,35,3252809728
1775,1,0.02124836545568253,0,1,0.03024191255898573,9683132416,4600,3698851840,35,3253002240
1518,1,0.02457879622080974,0,1,0.04485878716660447,9683283968,4700,3698851840,35,3252850688
1617,1,0.021410256410256408,0,1,0.0339353516308941,9683402752,4800,3698851840,35,3252731904
1755,1,0.02671554760097854,0,1,0.05470468601463395,9682714624,4900,3698851840,35,3253420032
1604,1,0.033246862438672156,0,1,0.05018575755697719,9682644992,5000,3698851840,35,3253489664
1615,1,0.016383854711285988,0,1,0.029570897909542353,9682845696,5100,3698851840,35,3253288960
1556,1,0.02527838365727348,0,1,0.05095272968534651,9682456576,5200,3698851840,35,3253678080
1809,1,0.01863999928541676,0,1,0.04378412356412265,9721503744,5300,3698851840,35,3214630912
1747,1,0.05542907471695593,0,1,0.07781589387402095,9721634816,5400,3698851840,35,3214499840
1806,1,0.021622152367862805,0,1,0.03650613041477335,9721692160,5500,3698851840,35,3214442496
1615,1,0.019976786374228728,0,1,0.03805153870736166,9683501056,5600,3698851840,35,3252633600
1920,1,0.054826742311639996,0,1,0.07241922684892556,9683656704,5700,3698851840,35,3252477952
2036,1,0.030306141710038752,0,1,0.04328055360901297,9683714048,5800,3698851840,35,3252420608
1732,1,0.018578986786923258,0,1,0.045670975045685715,9683890176,5900,3698851840,35,3252244480
1865,1,0.0514618251327412,0,1,0.06907841889991226,9683755008,6000,3698851840,35,3252379648
1807,1,0.019739488279682627,0,1,0.03646845627583368,9682976768,6100,3698851840,35,3253157888
1817,1,0.01897138089691429,0,1,0.033277137697001635,9682903040,6200,3698851840,35,3253231616
2701,1,0.04390559204097966,0,1,0.06002471308764279,9682849792,6300,3698851840,35,3253284864
1912,1,0.022244124218100264,0,1,0.07627001883229252,9682788352,6400,3698851840,35,3253346304
2120,1,0.017280639816976726,0,1,0.0311980157849552,9682403328,6500,3698851840,35,3253731328
3170,1,0.028395250962699306,0,1,0.04014910146064803,9682935808,6600,3698851840,35,3253198848
2440,1,0.02150914835256617,0,1,0.048353015361628886,9683218432,6700,3698851840,35,3252916224
2135,1,0.02242195809830424,0,1,0.06927761357461193,9683103744,6800,3698851840,35,3253030912
2055,1,0.045879431021830216,0,1,0.10555631177128863,9683230720,6900,3698851840,35,3252903936
2502,1,0.02111523521683333,0,1,0.04652002252930607,9683845120,7000,3698851840,35,3252289536
2217,1,0.02700689374572935,0,1,0.039525602646634905,9684226048,7100,3698851840,35,3251908608
2565,1,0.04408132446287086,0,1,0.05886099309486207,9683894272,7200,3698851840,35,3252240384
2207,1,0.02652713893764248,0,1,0.044705363807448786,9683615744,7300,3698851840,35,3252518912
2121,1,0.020702037472575492,0,1,0.046202373138941266,9683566592,7400,3698851840,35,3252568064
2438,1,0.05231276566747739,0,1,0.07854820473564361,9683779584,7500,3698851840,35,3252355072
2517,1,0.02264979433745085,0,1,0.032802388431736135,9683443712,7600,3698851840,35,3252690944
2536,1,0.020727270634830496,0,1,0.03186657442357336,9683750912,7700,3698851840,35,3252383744
2276,1,0.02165436180567069,0,1,0.044588863079726246,9683451904,7800,3698851840,35,3252682752
2602,1,0.01982291392549818,0,1,0.03503184158653333,9683861504,7900,3698851840,35,3252273152
8715,1,0.014982901937615874,0,1,0.03446294802422132,9683730432,8000,3698851840,35,3252404224
2698,1,0.021020634754702422,0,1,0.04412064437005428,9684451328,8100,3698851840,35,3251683328
2413,1,0.022183588790381997,0,1,0.04007078800455923,9684840448,8200,3698851840,35,3251294208
2559,1,0.02676035517418701,0,1,0.049231502332433015,9685262336,8300,3698851840,35,3250872320
2743,1,0.023225800752212873,0,1,0.041389213601872,9684750336,8400,3698851840,35,3251384320
2609,1,0.058792449011602056,0,1,0.0763743701702178,9684242432,8500,3698851840,35,3251892224
2701,1,0.025087498684810285,0,1,0.038806594040971296,9684459520,8600,3698851840,35,3251675136
2508,1,0.02145141606823549,0,1,0.03976772394569601,9684881408,8700,3698851840,35,3251253248
2755,1,0.027885885600573274,0,1,0.04553405640479164,9684799488,8800,3698851840,35,3251335168
2995,1,0.02266456710763581,0,1,0.033928931080212686,9685032960,8900,3698851840,35,3251101696
2882,1,0.04358433124024492,0,1,0.05518253033701628,9684869120,9000,3698851840,35,3251265536
2595,1,0.021304079871027535,0,1,0.04036527608340967,9685323776,9100,3698851840,35,3250810880
2607,1,0.026507627226236483,0,1,0.042861442489105075,9685594112,9200,3698851840,35,3250540544
2652,1,0.022467797883641834,0,1,0.040808282966627855,9684819968,9300,3698851840,35,3251314688
2804,1,0.025694779166619997,0,1,0.04708990189433503,9722400768,9400,3698851840,35,3213733888
2668,1,0.02375251786968082,0,1,0.04397453305780404,9686040576,9500,3698851840,35,3250094080
3202,1,0.02683556568306125,0,1,0.0429560155953365,9676599296,9600,3698851840,35,3259535360
2844,1,0.021302756717802965,0,1,0.04068501872519785,9677123584,9700,3698851840,35,3259011072
3001,1,0.025769316158681006,0,1,0.0425253921343529,9676902400,9800,3698851840,35,3259232256
3065,1,0.026528949256492143,0,1,0.044089307733811194,9678450688,9900,3698851840,35,3257683968
2903,1,0.028729025719888817,0,1,0.04664867560170739,9676939264,10000,3698851840,35,3259195392
2875,1,0.02464281995232207,0,1,0.04514319652334339,9676156928,10100,3698851840,35,3259977728
3102,1,0.02940215080739666,0,1,0.046070512686844214,9676054528,10200,3698851840,35,3260080128
2945,1,0.024027147320704968,0,1,0.04735359558857854,9676435456,10300,3698851840,35,3259699200
2992,1,0.020405025343890496,0,1,0.27667649266067323,9787224064,10400,3698851840,35,3148910592
2960,1,0.023608458928657292,0,1,0.0993831516064694,9752178688,10500,3698851840,35,3183955968
3098,1,0.030001811292639728,0,1,0.04933571236659871,9705074688,10600,3698851840,35,3231059968
3068,1,0.02309514646175263,0,1,0.05815586170926794,9705828352,10700,3698851840,35,3230306304
3200,1,0.027928375844775304,0,1,0.06185946645852543,9705492480,10800,3698851840,35,3230642176
3140,1,0.029613990864305616,0,1,0.04867660982208069,9705443328,10900,3698851840,35,3230691328
3302,1,0.028057489672266307,0,1,0.047138875615908515,9705443328,11000,3698851840,35,3230691328
352,1,0.008775137111517367,0,1,0.02413162705667276,9705144320,100,3698851840,40,3230990336
399,1,0.19463087248322147,0,1,0.22024881322638729,9705144320,200,3698851840,40,3230990336
520,1,0.057370820668693014,0,1,0.0837577699279827,9705168896,300,3698851840,40,3230965760
2104,1,0.007921686746987951,0,1,0.046546004582876076,9705275392,400,3698851840,40,3230859264
486,1,0.02564102564102564,0,1,0.05963101938711695,9705345024,500,3698851840,40,3230789632
546,1,0.052239599957442276,0,1,0.08752450868633442,9705373696,600,3698851840,40,3230760960
597,1,0.06181577586337482,0,1,0.08386572706557516,9705324544,700,3698851840,40,3230810112
518,1,0.03279109589041096,0,1,0.049892430628732,9704861696,800,3698851840,40,3231272960
494,1,0.03427412863237543,0,1,0.07136259357643082,9704886272,900,3698851840,40,3231248384
487,1,0.023071197667556307,0,1,0.03652370759893948,9705078784,1000,3698851840,40,3231055872
947,1,0.054799820062977955,0,1,0.0699749373433584,9705136128,1100,3698851840,40,3230998528
730,1,0.031396332907071896,0,1,0.052420278221151896,9704951808,1200,3698851840,40,3231182848
708,1,0.02135476911270134,0,1,0.04481466173944051,9704927232,1300,3698851840,40,3231207424
642,1,0.031384980857050604,0,1,0.04432661408121531,9705242624,1400,3698851840,40,3230892032
898,1,0.027800380281296312,0,1,0.044655390047974565,9705201664,1500,3698851840,40,3230932992
811,1,0.03143440307619412,0,1,0.03846791682612578,9705340928,1600,3698851840,40,3230793728
745,1,0.024221673219165612,0,1,0.04467901181648021,9705439232,1700,3698851840,40,3230695424
1199,1,0.024865278298936835,0,1,0.046332209665924926,9705254912,1800,3698851840,40,3230879744
817,1,0.020368072787427628,0,1,0.031197565874985234,9705074688,1900,3698851840,40,3231059968
1048,1,0.02110955025810232,0,1,0.028750429575718797,9705586688,2000,3698851840,40,3230547968
1026,1,0.03309952081729085,0,1,0.06086162837033917,9705320448,2100,3698851840,40,3230814208
